Member id,SEC,FEH,MT,SEX,AGE,EDU,HS,CHILD,CS,Affluence Index,No. of Brands,Brand Runs,Total Volume,No. of  Trans,Value,Trans / Brand Runs,Vol/Tran,Avg. Price,Pur Vol No Promo - %,Pur Vol Promo 6 %,Pur Vol Other Promo %,"Br. Cd. 57, 144",Br. Cd. 55,Br. Cd. 272,Br. Cd. 286,Br. Cd. 24,Br. Cd. 481,Br. Cd. 352,Br. Cd. 5,Others 999,Pr Cat 1,Pr Cat 2,Pr Cat 3,Pr Cat 4,PropCat 5,PropCat 6,PropCat 7,PropCat 8,PropCat 9,PropCat 10,PropCat 11,PropCat 12,PropCat 13,PropCat 14,PropCat 15
1105130.00,1.00,3.00,12.00,2.00,3.00,7.00,5.00,2.00,2.00,14.00,4.00,23.00,8125.00,38.00,720.00,1.65,213.82,8.86,0.94,0.02,0.05,0.04,0.35,0.00,0.00,0.00,0.00,0.01,0.00,0.60,0.13,0.44,0.40,0.03,0.16,0.37,0.03,0.04,0.01,0.00,0.00,0.00,0.00,0.40,0.00
1105150.00,3.00,3.00,10.00,2.00,4.00,5.00,4.00,4.00,1.00,17.00,5.00,16.00,10800.00,30.00,1215.00,1.88,360.00,11.25,1.00,0.00,0.00,0.60,0.04,0.00,0.22,0.00,0.00,0.00,0.05,0.08,0.14,0.81,0.04,0.00,0.86,0.06,0.01,0.00,0.02,0.00,0.00,0.00,0.00,0.04,0.00
1105250.00,2.00,3.00,10.00,2.00,2.00,7.00,5.00,1.00,1.00,13.00,6.00,29.00,13750.00,56.00,1472.75,1.93,245.54,10.71,0.96,0.04,0.00,0.27,0.21,0.00,0.00,0.01,0.00,0.06,0.02,0.44,0.19,0.61,0.21,0.00,0.33,0.32,0.07,0.01,0.04,0.00,0.00,0.01,0.01,0.21,0.00
1105370.00,4.00,3.00,5.00,2.00,3.00,4.00,6.00,3.00,1.00,16.00,3.00,20.00,12275.00,40.00,1904.50,2.00,306.88,15.52,0.95,0.00,0.05,0.07,0.00,0.00,0.00,0.00,0.01,0.00,0.00,0.93,0.63,0.37,0.00,0.00,0.07,0.82,0.01,0.00,0.04,0.04,0.01,0.00,0.00,0.00,0.01
1105400.00,3.00,3.00,10.00,2.00,2.00,5.00,4.00,2.00,1.00,30.00,4.00,23.00,11425.00,33.00,1318.50,1.43,346.21,11.54,0.82,0.18,0.00,0.00,0.08,0.00,0.00,0.00,0.02,0.03,0.00,0.88,0.32,0.60,0.08,0.00,0.20,0.07,0.33,0.06,0.00,0.00,0.02,0.00,0.02,0.08,0.22
1105580.00,2.00,1.00,16.00,2.00,2.00,5.00,3.00,2.00,1.00,23.00,4.00,12.00,6500.00,25.00,957.00,2.08,260.00,14.72,0.93,0.07,0.00,0.00,0.00,0.20,0.00,0.00,0.05,0.00,0.01,0.75,0.53,0.47,0.00,0.00,0.05,0.24,0.16,0.51,0.00,0.00,0.05,0.00,0.00,0.00,0.00
1105630.00,3.00,1.00,10.00,2.00,3.00,5.00,4.00,4.00,1.00,16.00,3.00,17.00,10000.00,40.00,1077.50,2.35,250.00,10.78,0.98,0.00,0.02,0.56,0.08,0.00,0.00,0.00,0.00,0.00,0.00,0.37,0.23,0.70,0.08,0.00,0.70,0.00,0.08,0.00,0.15,0.00,0.00,0.00,0.00,0.08,0.00
1105830.00,2.00,3.00,10.00,2.00,2.00,5.00,4.00,2.00,1.00,18.00,2.00,18.00,10925.00,22.00,1153.00,1.22,496.59,10.55,0.81,0.15,0.04,0.05,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.95,0.35,0.15,0.00,0.50,0.61,0.05,0.08,0.23,0.00,0.02,0.00,0.00,0.00,0.00,0.00
1105890.00,3.00,3.00,10.00,2.00,3.00,1.00,4.00,4.00,1.00,11.00,2.00,10.00,5350.00,22.00,539.00,2.20,243.18,10.07,1.00,0.00,0.00,0.00,0.00,0.00,0.36,0.00,0.00,0.00,0.00,0.65,0.00,0.45,0.00,0.55,0.71,0.00,0.10,0.20,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1105900.00,4.00,3.00,10.00,2.00,2.00,6.00,4.00,3.00,1.00,9.00,2.00,15.00,14500.00,38.00,1538.00,2.53,381.58,10.61,1.00,0.00,0.00,0.42,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.58,0.11,0.64,0.00,0.25,0.90,0.00,0.00,0.01,0.09,0.00,0.00,0.01,0.00,0.00,0.00
1106020.00,2.00,3.00,10.00,2.00,4.00,5.00,5.00,4.00,1.00,14.00,5.00,16.00,14900.00,32.00,998.00,2.00,465.63,6.70,0.83,0.00,0.17,0.04,0.79,0.00,0.01,0.00,0.00,0.04,0.00,0.13,0.02,0.18,0.79,0.01,0.09,0.06,0.05,0.01,0.01,0.00,0.00,0.00,0.00,0.79,0.00
1106040.00,4.00,1.00,10.00,2.00,2.00,1.00,4.00,2.00,1.00,8.00,6.00,20.00,13100.00,31.00,1436.00,1.55,422.58,10.96,0.97,0.00,0.03,0.07,0.00,0.00,0.05,0.00,0.02,0.05,0.04,0.78,0.17,0.83,0.00,0.00,0.69,0.12,0.07,0.00,0.09,0.00,0.03,0.00,0.00,0.00,0.00
1106090.00,3.00,1.00,10.00,2.00,4.00,4.00,5.00,2.00,1.00,14.00,5.00,19.00,17850.00,34.00,1874.00,1.79,525.00,10.50,0.83,0.13,0.04,0.00,0.08,0.00,0.60,0.00,0.04,0.00,0.01,0.27,0.05,0.84,0.08,0.03,0.79,0.01,0.04,0.01,0.01,0.01,0.04,0.01,0.00,0.08,0.00
1106180.00,1.00,1.00,16.00,2.00,2.00,7.00,4.00,3.00,1.00,38.00,3.00,23.00,10800.00,32.00,1918.50,1.39,337.50,17.76,1.00,0.00,0.00,0.00,0.00,0.00,0.19,0.14,0.00,0.00,0.00,0.68,0.64,0.36,0.00,0.00,0.65,0.10,0.01,0.00,0.01,0.03,0.00,0.02,0.19,0.00,0.00
1106290.00,2.00,0.00,0.00,0.00,2.00,0.00,0.00,5.00,0.00,0.00,5.00,21.00,4250.00,23.00,658.00,1.10,184.78,15.48,1.00,0.00,0.00,0.16,0.00,0.16,0.00,0.05,0.00,0.00,0.02,0.61,0.44,0.56,0.00,0.00,0.52,0.21,0.05,0.16,0.00,0.00,0.00,0.00,0.05,0.00,0.00
1106360.00,3.00,0.00,0.00,0.00,2.00,0.00,0.00,5.00,0.00,0.00,3.00,4.00,2175.00,7.00,266.00,1.75,310.71,12.23,0.82,0.00,0.18,0.69,0.00,0.21,0.00,0.00,0.00,0.00,0.00,0.10,0.10,0.90,0.00,0.00,0.69,0.00,0.06,0.21,0.05,0.00,0.00,0.00,0.00,0.00,0.00
1106440.00,3.00,3.00,10.00,2.00,4.00,4.00,5.00,2.00,2.00,14.00,2.00,8.00,5700.00,22.00,462.50,2.75,259.09,8.11,0.82,0.18,0.00,0.16,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.84,0.00,0.16,0.00,0.84,0.89,0.00,0.00,0.04,0.07,0.00,0.00,0.00,0.00,0.00,0.00
1106550.00,2.00,3.00,10.00,2.00,2.00,7.00,5.00,4.00,0.00,15.00,6.00,28.00,14400.00,41.00,1641.50,1.46,351.22,11.40,1.00,0.00,0.00,0.27,0.08,0.01,0.00,0.00,0.01,0.01,0.00,0.61,0.14,0.77,0.08,0.00,0.29,0.48,0.03,0.02,0.04,0.00,0.01,0.04,0.00,0.08,0.00
1106570.00,1.00,3.00,10.00,2.00,2.00,7.00,3.00,1.00,1.00,30.00,4.00,17.00,9400.00,22.00,1513.50,1.29,427.27,16.10,0.95,0.05,0.00,0.30,0.00,0.05,0.00,0.00,0.00,0.00,0.10,0.55,0.65,0.35,0.00,0.00,0.48,0.27,0.10,0.14,0.00,0.00,0.00,0.00,0.00,0.00,0.01
1106630.00,3.00,3.00,10.00,2.00,2.00,5.00,5.00,3.00,1.00,15.00,5.00,8.00,11450.00,20.00,1138.00,2.50,572.50,9.94,1.00,0.00,0.00,0.00,0.03,0.00,0.05,0.01,0.00,0.75,0.00,0.16,0.01,0.93,0.03,0.03,0.08,0.13,0.75,0.00,0.00,0.00,0.00,0.00,0.01,0.03,0.00
1106730.00,3.00,3.00,10.00,2.00,2.00,5.00,4.00,3.00,1.00,20.00,6.00,36.00,9225.00,49.00,1220.00,1.36,188.27,13.22,0.82,0.11,0.07,0.01,0.00,0.00,0.01,0.02,0.10,0.03,0.00,0.83,0.32,0.58,0.00,0.10,0.56,0.00,0.05,0.02,0.02,0.06,0.10,0.03,0.02,0.00,0.15
1106800.00,3.00,3.00,10.00,1.00,2.00,5.00,4.00,1.00,1.00,15.00,1.00,2.00,1350.00,2.00,142.00,1.00,675.00,10.52,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,1.00,0.00,0.00,0.44,0.00,0.00,0.00,0.00,0.00,0.56,0.00,0.00,0.00,0.00
1106810.00,2.00,3.00,10.00,2.00,2.00,5.00,5.00,3.00,1.00,12.00,4.00,7.00,3075.00,7.00,395.25,1.00,439.29,12.85,0.80,0.20,0.00,0.16,0.00,0.07,0.13,0.00,0.00,0.00,0.00,0.63,0.39,0.61,0.00,0.00,0.83,0.00,0.00,0.07,0.00,0.10,0.00,0.00,0.00,0.00,0.00
1110140.00,3.00,3.00,10.00,2.00,2.00,5.00,3.00,1.00,1.00,15.00,2.00,12.00,8525.00,37.00,1325.50,3.08,230.41,15.55,0.89,0.02,0.09,0.00,0.00,0.01,0.00,0.00,0.00,0.00,0.00,0.99,0.98,0.02,0.00,0.00,0.00,0.00,0.77,0.11,0.00,0.00,0.00,0.12,0.00,0.00,0.00
1110290.00,3.00,3.00,17.00,2.00,3.00,5.00,5.00,4.00,1.00,31.00,2.00,16.00,12625.00,42.00,2120.50,2.63,300.60,16.80,0.98,0.02,0.00,0.18,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.82,0.79,0.21,0.00,0.00,0.38,0.48,0.00,0.12,0.00,0.01,0.00,0.00,0.00,0.00,0.02
1110370.00,2.00,1.00,4.00,2.00,4.00,4.00,5.00,4.00,2.00,6.00,4.00,26.00,15500.00,30.00,1785.50,1.15,516.67,11.52,0.62,0.36,0.02,0.00,0.00,0.02,0.00,0.00,0.21,0.13,0.00,0.64,0.28,0.63,0.00,0.09,0.47,0.03,0.13,0.02,0.05,0.00,0.31,0.00,0.00,0.00,0.00
1110380.00,3.00,3.00,6.00,2.00,4.00,4.00,5.00,4.00,1.00,10.00,6.00,23.00,26050.00,57.00,2647.00,2.48,457.02,10.16,0.96,0.02,0.02,0.00,0.01,0.02,0.00,0.01,0.00,0.05,0.00,0.91,0.24,0.75,0.01,0.00,0.02,0.00,0.22,0.02,0.09,0.00,0.00,0.00,0.01,0.01,0.63
1110540.00,1.00,2.00,6.00,2.00,2.00,7.00,4.00,4.00,1.00,38.00,4.00,14.00,10225.00,48.00,1801.00,3.43,213.02,17.61,0.90,0.00,0.10,0.00,0.00,0.00,0.00,0.18,0.00,0.06,0.01,0.75,0.82,0.18,0.00,0.00,0.01,0.01,0.60,0.00,0.00,0.00,0.00,0.01,0.37,0.00,0.00
1110550.00,2.00,3.00,10.00,2.00,4.00,4.00,4.00,4.00,1.00,10.00,7.00,21.00,46350.00,56.00,4416.00,2.67,827.68,9.53,0.98,0.01,0.02,0.43,0.28,0.01,0.01,0.00,0.01,0.00,0.01,0.25,0.02,0.69,0.28,0.01,0.56,0.07,0.05,0.03,0.00,0.00,0.01,0.00,0.00,0.28,0.00
1110680.00,3.00,3.00,10.00,2.00,4.00,5.00,3.00,4.00,1.00,11.00,4.00,29.00,18025.00,72.00,2307.25,2.48,250.35,12.80,1.00,0.00,0.00,0.00,0.00,0.09,0.17,0.00,0.00,0.04,0.00,0.70,0.34,0.66,0.00,0.00,0.53,0.00,0.07,0.28,0.11,0.00,0.00,0.01,0.00,0.00,0.00
1110890.00,2.00,3.00,10.00,2.00,4.00,4.00,5.00,4.00,1.00,17.00,3.00,16.00,12350.00,29.00,1181.50,1.81,425.86,9.57,0.95,0.05,0.00,0.10,0.00,0.06,0.00,0.00,0.00,0.00,0.00,0.84,0.12,0.67,0.00,0.21,0.66,0.00,0.01,0.08,0.02,0.00,0.00,0.00,0.00,0.00,0.22
1110970.00,3.00,3.00,10.00,2.00,4.00,4.00,6.00,3.00,2.00,16.00,5.00,14.00,10775.00,29.00,1028.00,2.07,371.55,9.54,0.95,0.00,0.05,0.09,0.01,0.00,0.00,0.00,0.01,0.00,0.02,0.87,0.10,0.10,0.01,0.79,0.85,0.02,0.00,0.11,0.00,0.00,0.01,0.00,0.00,0.01,0.00
1111010.00,1.00,2.00,4.00,2.00,4.00,5.00,5.00,4.00,1.00,31.00,8.00,44.00,15135.00,61.00,1675.50,1.39,248.11,11.07,0.85,0.14,0.01,0.01,0.02,0.00,0.01,0.01,0.08,0.05,0.00,0.81,0.09,0.87,0.02,0.02,0.28,0.21,0.05,0.01,0.02,0.00,0.32,0.00,0.01,0.02,0.08
1111100.00,1.00,2.00,17.00,2.00,4.00,7.00,3.00,4.00,1.00,1.00,3.00,5.00,10800.00,46.00,1626.00,9.20,234.78,15.06,1.00,0.00,0.00,0.00,0.04,0.00,0.00,0.00,0.00,0.00,0.51,0.45,0.51,0.45,0.04,0.00,0.00,0.96,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.04,0.00
1111180.00,3.00,3.00,17.00,2.00,4.00,5.00,4.00,4.00,1.00,12.00,3.00,21.00,30325.00,41.00,2357.50,1.95,739.63,7.77,0.81,0.15,0.04,0.00,0.40,0.03,0.00,0.00,0.00,0.00,0.00,0.57,0.09,0.23,0.44,0.23,0.44,0.06,0.00,0.09,0.00,0.00,0.00,0.00,0.00,0.40,0.00
1111280.00,1.00,1.00,10.00,2.00,4.00,7.00,4.00,4.00,2.00,38.00,4.00,23.00,9425.00,43.00,1855.50,1.87,219.19,19.69,0.69,0.27,0.04,0.19,0.00,0.14,0.00,0.02,0.00,0.00,0.00,0.66,0.64,0.36,0.00,0.00,0.38,0.00,0.10,0.20,0.00,0.29,0.00,0.00,0.02,0.00,0.02
1111310.00,2.00,3.00,6.00,2.00,4.00,4.00,3.00,4.00,0.00,16.00,4.00,8.00,31575.00,28.00,3385.00,3.50,1127.68,10.72,1.00,0.00,0.00,0.00,0.00,0.00,0.86,0.00,0.00,0.00,0.01,0.13,0.07,0.93,0.00,0.00,0.94,0.01,0.05,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1111410.00,3.00,3.00,17.00,2.00,4.00,4.00,6.00,2.00,2.00,19.00,6.00,20.00,28100.00,70.00,2467.25,3.50,401.43,8.78,0.95,0.00,0.05,0.01,0.29,0.00,0.00,0.00,0.00,0.00,0.02,0.68,0.06,0.47,0.29,0.18,0.19,0.47,0.02,0.01,0.00,0.00,0.00,0.00,0.00,0.29,0.00
1111500.00,1.00,3.00,10.00,2.00,4.00,5.00,4.00,4.00,1.00,26.00,3.00,18.00,6950.00,26.00,1041.50,1.44,267.31,14.99,0.86,0.14,0.00,0.57,0.00,0.04,0.00,0.00,0.00,0.00,0.00,0.39,0.47,0.53,0.00,0.00,0.82,0.00,0.00,0.06,0.00,0.12,0.00,0.00,0.00,0.00,0.00
1111710.00,2.00,0.00,0.00,0.00,3.00,0.00,0.00,5.00,0.00,0.00,2.00,2.00,1300.00,2.00,93.00,1.00,650.00,7.15,1.00,0.00,0.00,0.31,0.69,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.31,0.69,0.00,0.31,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.69,0.00
1111750.00,3.00,3.00,10.00,2.00,3.00,4.00,3.00,4.00,1.00,18.00,5.00,13.00,24750.00,91.00,2798.50,7.00,271.98,11.31,0.98,0.00,0.02,0.29,0.03,0.00,0.03,0.00,0.00,0.30,0.00,0.35,0.03,0.94,0.03,0.00,0.35,0.06,0.53,0.00,0.00,0.00,0.00,0.03,0.00,0.03,0.00
1115100.00,3.00,3.00,10.00,2.00,4.00,4.00,5.00,4.00,1.00,11.00,4.00,12.00,11650.00,28.00,1351.00,2.33,416.07,11.60,0.94,0.00,0.06,0.00,0.50,0.00,0.00,0.01,0.00,0.00,0.26,0.23,0.49,0.01,0.50,0.00,0.00,0.46,0.01,0.00,0.03,0.00,0.00,0.00,0.01,0.50,0.00
1115200.00,2.00,1.00,4.00,2.00,3.00,6.00,5.00,2.00,1.00,18.00,3.00,24.00,14250.00,38.00,1494.50,1.58,375.00,10.49,0.95,0.05,0.00,0.53,0.00,0.00,0.01,0.00,0.00,0.00,0.00,0.46,0.12,0.62,0.00,0.26,0.79,0.00,0.02,0.17,0.01,0.00,0.00,0.01,0.00,0.00,0.00
1115320.00,2.00,3.00,17.00,2.00,3.00,5.00,4.00,4.00,0.00,11.00,2.00,6.00,13400.00,18.00,1274.50,3.00,744.44,9.51,0.96,0.00,0.04,0.00,0.00,0.00,0.00,0.00,0.00,0.22,0.00,0.78,0.00,1.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1115330.00,3.00,3.00,10.00,2.00,3.00,4.00,6.00,4.00,1.00,15.00,7.00,20.00,17175.00,58.00,1924.50,2.90,296.12,11.21,0.99,0.00,0.01,0.48,0.02,0.00,0.02,0.02,0.00,0.07,0.02,0.38,0.18,0.79,0.02,0.01,0.74,0.03,0.07,0.01,0.12,0.00,0.00,0.00,0.02,0.02,0.00
1115620.00,3.00,1.00,12.00,2.00,3.00,5.00,5.00,2.00,1.00,15.00,4.00,17.00,9900.00,30.00,1062.50,1.76,330.00,10.73,1.00,0.00,0.00,0.52,0.08,0.00,0.00,0.00,0.08,0.00,0.00,0.33,0.13,0.78,0.08,0.02,0.77,0.00,0.03,0.00,0.04,0.00,0.08,0.00,0.00,0.08,0.00
1115710.00,2.00,1.00,13.00,2.00,4.00,1.00,5.00,4.00,2.00,31.00,6.00,16.00,9100.00,21.00,949.50,1.31,433.33,10.43,0.92,0.08,0.00,0.04,0.03,0.02,0.00,0.00,0.16,0.03,0.00,0.72,0.07,0.65,0.03,0.26,0.27,0.40,0.03,0.04,0.07,0.00,0.16,0.00,0.00,0.03,0.00
1115800.00,3.00,3.00,10.00,2.00,3.00,5.00,4.00,2.00,1.00,12.00,4.00,18.00,7280.00,27.00,862.60,1.50,269.63,11.85,0.84,0.16,0.00,0.00,0.00,0.00,0.00,0.07,0.09,0.03,0.00,0.81,0.29,0.71,0.00,0.00,0.09,0.18,0.16,0.06,0.01,0.00,0.09,0.00,0.07,0.00,0.33
1115970.00,1.00,0.00,0.00,0.00,3.00,0.00,0.00,5.00,0.00,0.00,2.00,3.00,2750.00,3.00,305.00,1.00,916.67,11.09,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.27,0.00,0.00,0.73,0.00,1.00,0.00,0.00,0.73,0.00,0.00,0.00,0.00,0.00,0.27,0.00,0.00,0.00,0.00
1116000.00,2.00,1.00,4.00,2.00,3.00,5.00,4.00,4.00,1.00,23.00,5.00,23.00,9250.00,32.00,979.20,1.39,289.06,10.59,0.68,0.14,0.18,0.01,0.00,0.00,0.01,0.00,0.02,0.00,0.01,0.95,0.27,0.31,0.00,0.42,0.57,0.01,0.19,0.06,0.00,0.00,0.02,0.01,0.00,0.00,0.13
1116050.00,3.00,3.00,10.00,2.00,3.00,4.00,6.00,3.00,1.00,12.00,5.00,23.00,16425.00,41.00,1683.50,1.78,400.61,10.25,0.81,0.07,0.12,0.12,0.00,0.00,0.01,0.00,0.03,0.00,0.01,0.83,0.36,0.38,0.11,0.15,0.39,0.25,0.04,0.05,0.23,0.00,0.03,0.00,0.00,0.00,0.02
1116130.00,2.00,1.00,4.00,2.00,3.00,5.00,5.00,2.00,1.00,9.00,5.00,23.00,9325.00,41.00,1122.50,1.78,227.44,12.04,0.83,0.12,0.04,0.29,0.00,0.05,0.00,0.06,0.02,0.00,0.00,0.59,0.42,0.51,0.00,0.06,0.70,0.02,0.02,0.06,0.13,0.00,0.02,0.00,0.06,0.00,0.00
1116200.00,2.00,3.00,10.00,2.00,4.00,5.00,2.00,4.00,1.00,32.00,3.00,9.00,6850.00,24.00,1026.50,2.67,285.42,14.99,0.93,0.07,0.00,0.13,0.00,0.70,0.00,0.00,0.00,0.00,0.00,0.17,0.14,0.86,0.00,0.00,0.16,0.00,0.08,0.76,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1116250.00,3.00,3.00,10.00,2.00,3.00,6.00,5.00,4.00,1.00,28.00,3.00,10.00,14150.00,30.00,1427.50,3.00,471.67,10.09,0.95,0.00,0.05,0.03,0.10,0.00,0.00,0.00,0.00,0.00,0.00,0.88,0.09,0.82,0.10,0.00,0.03,0.78,0.02,0.00,0.08,0.00,0.00,0.00,0.00,0.10,0.00
1116380.00,2.00,2.00,4.00,2.00,3.00,4.00,5.00,4.00,1.00,22.00,3.00,9.00,9925.00,18.00,1554.00,2.00,551.39,15.66,0.98,0.02,0.00,0.25,0.00,0.59,0.00,0.00,0.00,0.00,0.00,0.16,0.07,0.92,0.00,0.01,0.28,0.00,0.00,0.72,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1116470.00,3.00,3.00,10.00,2.00,3.00,4.00,6.00,3.00,2.00,10.00,5.00,10.00,7675.00,26.00,852.50,2.60,295.19,11.11,0.97,0.03,0.00,0.48,0.04,0.00,0.00,0.00,0.03,0.00,0.06,0.39,0.10,0.86,0.04,0.00,0.83,0.06,0.00,0.00,0.04,0.00,0.03,0.00,0.00,0.04,0.00
1116570.00,3.00,3.00,17.00,2.00,4.00,4.00,7.00,2.00,1.00,10.00,2.00,4.00,17950.00,18.00,1285.00,4.50,997.22,7.16,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.01,0.99,0.01,0.00,0.00,0.99,0.99,0.01,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1116580.00,2.00,3.00,10.00,2.00,3.00,4.00,3.00,4.00,1.00,18.00,2.00,11.00,4975.00,19.00,866.50,1.73,261.84,17.42,0.95,0.05,0.00,0.06,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.94,0.91,0.09,0.00,0.00,0.09,0.00,0.00,0.30,0.04,0.47,0.00,0.00,0.01,0.00,0.09
1116630.00,3.00,3.00,10.00,2.00,3.00,4.00,4.00,2.00,1.00,13.00,3.00,28.00,10195.00,50.00,1246.50,1.79,203.90,12.23,0.95,0.01,0.03,0.36,0.00,0.00,0.00,0.00,0.00,0.34,0.00,0.30,0.25,0.68,0.00,0.07,0.54,0.00,0.43,0.00,0.01,0.00,0.00,0.02,0.00,0.00,0.00
1116730.00,3.00,3.00,10.00,2.00,4.00,3.00,3.00,4.00,1.00,17.00,3.00,17.00,6100.00,25.00,639.50,1.47,244.00,10.48,0.47,0.53,0.00,0.05,0.00,0.00,0.26,0.00,0.00,0.00,0.00,0.69,0.25,0.65,0.00,0.10,0.79,0.00,0.00,0.00,0.21,0.00,0.00,0.00,0.00,0.00,0.00
1120150.00,1.00,2.00,10.00,2.00,4.00,5.00,4.00,4.00,1.00,18.00,4.00,28.00,13020.00,66.00,2059.00,2.36,197.27,15.81,0.59,0.34,0.07,0.00,0.00,0.41,0.00,0.08,0.00,0.00,0.04,0.46,0.38,0.62,0.00,0.00,0.03,0.06,0.01,0.48,0.11,0.00,0.00,0.00,0.09,0.00,0.22
1120250.00,2.00,1.00,5.00,2.00,4.00,5.00,6.00,1.00,1.00,21.00,3.00,9.00,14350.00,35.00,1643.50,3.89,410.00,11.45,0.97,0.00,0.03,0.00,0.00,0.00,0.00,0.00,0.11,0.13,0.00,0.75,0.50,0.48,0.00,0.02,0.09,0.00,0.71,0.00,0.08,0.00,0.11,0.00,0.00,0.00,0.00
1120440.00,1.00,3.00,4.00,1.00,4.00,5.00,5.00,1.00,1.00,32.00,7.00,18.00,11725.00,34.00,1270.00,1.89,344.85,10.83,0.84,0.13,0.03,0.31,0.24,0.00,0.00,0.01,0.22,0.07,0.03,0.12,0.12,0.62,0.26,0.00,0.31,0.09,0.07,0.05,0.00,0.00,0.22,0.00,0.01,0.26,0.00
1120450.00,3.00,3.00,10.00,2.00,4.00,4.00,5.00,2.00,1.00,20.00,4.00,18.00,10025.00,24.00,1267.50,1.33,417.71,12.64,0.94,0.06,0.00,0.05,0.00,0.00,0.44,0.00,0.04,0.00,0.00,0.47,0.29,0.61,0.00,0.10,0.67,0.23,0.01,0.05,0.00,0.00,0.04,0.00,0.00,0.00,0.00
1120550.00,1.00,3.00,3.00,2.00,3.00,7.00,3.00,4.00,1.00,14.00,4.00,13.00,9800.00,26.00,1534.25,2.00,376.92,15.66,1.00,0.00,0.00,0.70,0.00,0.03,0.00,0.00,0.00,0.00,0.01,0.27,0.57,0.43,0.00,0.00,0.88,0.05,0.00,0.03,0.00,0.05,0.00,0.00,0.00,0.00,0.00
1120560.00,2.00,3.00,3.00,2.00,4.00,6.00,4.00,4.00,1.00,10.00,3.00,4.00,1175.00,4.00,187.50,1.00,293.75,15.96,1.00,0.00,0.00,0.43,0.00,0.00,0.00,0.13,0.00,0.00,0.00,0.45,0.57,0.43,0.00,0.00,0.74,0.00,0.00,0.00,0.00,0.13,0.00,0.00,0.13,0.00,0.00
1120690.00,3.00,3.00,10.00,2.00,4.00,4.00,5.00,4.00,1.00,27.00,4.00,19.00,12475.00,27.00,1641.50,1.42,462.04,13.16,1.00,0.00,0.00,0.24,0.04,0.00,0.00,0.00,0.04,0.00,0.00,0.69,0.50,0.46,0.04,0.00,0.32,0.10,0.23,0.00,0.05,0.22,0.04,0.00,0.00,0.04,0.00
1120850.00,3.00,3.00,10.00,2.00,4.00,5.00,8.00,3.00,2.00,14.00,2.00,2.00,13500.00,23.00,1325.00,11.50,586.96,9.81,0.96,0.04,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.93,0.00,0.07,0.00,1.00,0.00,0.00,0.07,0.00,0.93,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1120870.00,2.00,1.00,4.00,2.00,3.00,4.00,5.00,4.00,1.00,33.00,3.00,26.00,12750.00,46.00,1747.50,1.77,277.17,13.71,0.94,0.05,0.01,0.00,0.00,0.03,0.00,0.12,0.00,0.00,0.00,0.85,0.70,0.11,0.00,0.18,0.61,0.01,0.01,0.21,0.00,0.00,0.00,0.00,0.17,0.00,0.00
1120960.00,1.00,1.00,4.00,2.00,3.00,6.00,3.00,4.00,1.00,30.00,4.00,13.00,11200.00,49.00,1488.25,3.77,228.57,13.29,0.91,0.00,0.09,0.06,0.00,0.04,0.00,0.00,0.13,0.00,0.00,0.77,0.07,0.93,0.00,0.00,0.08,0.40,0.35,0.04,0.00,0.00,0.13,0.00,0.00,0.00,0.00
1121050.00,1.00,1.00,4.00,2.00,2.00,6.00,10.00,3.00,1.00,51.00,8.00,56.00,22325.00,86.00,3576.50,1.54,259.59,16.02,0.82,0.15,0.03,0.01,0.01,0.02,0.00,0.02,0.01,0.07,0.07,0.79,0.61,0.36,0.01,0.02,0.25,0.22,0.07,0.23,0.00,0.07,0.01,0.04,0.06,0.01,0.03
1121170.00,3.00,3.00,9.00,2.00,4.00,4.00,5.00,2.00,1.00,31.00,7.00,22.00,11775.00,36.00,1510.50,1.64,327.08,12.83,0.90,0.10,0.00,0.37,0.00,0.02,0.15,0.03,0.00,0.08,0.04,0.31,0.22,0.78,0.00,0.00,0.68,0.04,0.12,0.04,0.00,0.00,0.00,0.00,0.03,0.00,0.08
